Year,County,Violent_sum,Property_sum
2008,Sierra County,6,35
2008,Sierra County,0,0
2008,Sierra County,2,0
2008,Siskiyou County,47,219
2008,Siskiyou County,2,10
2008,Siskiyou County,7,44
2008,Siskiyou County,1,6
2008,Siskiyou County,4,12
2008,Siskiyou County,11,27
2008,Siskiyou County,7,86
2008,Siskiyou County,3,9
2008,Siskiyou County,26,124
2008,Siskiyou County,44,222
2008,Siskiyou County,0,13
2008,Siskiyou County,0,3
2008,Siskiyou County,0,25
2008,Solano County,123,418
2008,Solano County,46,512
2008,Solano County,65,800
2008,Solano County,546,4026
2008,Solano County,42,136
2008,Solano County,139,958
2008,Solano County,292,2128
2008,Solano County,1100,5653
2008,Solano County,0,1
2008,Solano County,0,57
2008,Solano County,1,92
2008,Sonoma County,631,1628
2008,Sonoma County,14,117
2008,Sonoma County,39,111
2008,Sonoma County,25,270
2008,Sonoma County,215,766
2008,Sonoma County,751,3681
2008,Sonoma County,11,184
2008,Sonoma County,37,262
2008,Sonoma County,213,902
2008,Sonoma County,7,93
2008,Sonoma County,0,0
2008,Sonoma County,0,10
2008,Sonoma County,0,55
2008,Sonoma County,0,1
2008,Sonoma County,0,92
2008,Sonoma County,87,250
2008,Sonoma County,1,277
2008,Stanislaus County,522,3561
2008,Stanislaus County,183,1946
2008,Stanislaus County,1439,10874
2008,Stanislaus County,25,328
2008,Stanislaus County,43,951
2008,Stanislaus County,55,557
2008,Stanislaus County,53,642
2008,Stanislaus County,458,3177
2008,Stanislaus County,31,263
2008,Stanislaus County,14,145
2008,Stanislaus County,3,76
2008,Stanislaus County,2,13
2008,Stanislaus County,1,645
2008,Sutter County,109,719
2008,Sutter County,231,1999
2008,Sutter County,0,1
2008,Sutter County,0,28
2008,Tehama County,212,369
2008,Tehama County,63,303
2008,Tehama County,113,687
2008,Tehama County,1,0
2008,Tehama County,4,84
2008,Trinity County,22,66
2008,Trinity County,0,0
2008,Trinity County,0,20
2008,Tulare County,514,3454
2008,Tulare County,169,954
2008,Tulare County,38,302
2008,Tulare County,66,258
2008,Tulare County,65,345
2008,Tulare County,283,1880
2008,Tulare County,408,2612
2008,Tulare County,675,5719
2008,Tulare County,34,214
2008,Tulare County,0,1
2008,Tulare County,2,71
2008,Tulare County,3,1080
2008,Tuolumne County,114,802
2008,Tuolumne County,19,592
2008,Tuolumne County,1,109
2008,Ventura County,212,1326
2008,Ventura County,77,1038
2008,Ventura County,34,271
2008,Ventura County,15,172
2008,Ventura County,817,4299
2008,Ventura County,82,335
2008,Ventura County,118,769
2008,Ventura County,148,1769
2008,Ventura County,397,3288
2008,Ventura County,183,1985
2008,Ventura County,0,2
2008,Ventura County,52,560
2008,Ventura County,1,54
2008,Ventura County,0,3
2008,Ventura County,0,0
2008,Ventura County,1,35
2008,Ventura County,0,154
2008,Ventura County,0,39
2008,Yolo County,45,344
2008,Yolo County,128,2338
2008,Yolo County,5,193
2008,Yolo County,183,1955
2008,Yolo County,175,1371
2008,Yolo County,2,2
2008,Yolo County,11,1049
2008,Yolo County,0,33
2008,Yuba County,240,1177
2008,Yuba County,110,665
2008,Yuba County,3,53
2008,Yuba County,0,2
2008,Yuba County,2,187
2009,Alameda County,637,2503
2009,Alameda County,199,1955
2009,Alameda County,45,600
2009,Alameda County,615,6467
2009,Alameda County,160,914
2009,Alameda County,490,4978
2009,Alameda County,741,4405
2009,Alameda County,161,1727
2009,Alameda County,202,1695
2009,Alameda County,6793,20173
2009,Alameda County,9,248
2009,Alameda County,73,1284
2009,Alameda County,409,3445
2009,Alameda County,384,2115
2009,Alameda County,2,217
2009,Alameda County,2,156
2009,Alameda County,5,129
2009,Alameda County,149,1424
2009,Alameda County,73,822
2009,Alameda County,1,25
2009,Alameda County,39,855
2009,Alameda County,0,211
2009,Alpine County,13,60
2009,Alpine County,0,2
2009,Amador County,60,467
2009,Amador County,13,132
2009,Amador County,20,160
2009,Amador County,14,54
2009,Amador County,0,0
2009,Amador County,0,43
2009,Butte County,134,1244
2009,Butte County,19,39
2009,Butte County,310,2352
2009,Butte County,80,247
2009,Butte County,285,1126
2009,Butte County,90,759
2009,Butte County,3,3
2009,Butte County,4,22
2009,Butte County,6,239
2009,Butte County,1,307
2009,Calaveras County,68,597
2009,Calaveras County,16,84
2009,Calaveras County,0,0
2009,Calaveras County,0,0
2009,Calaveras County,0,107
2009,Colusa County,36,287
2009,Colusa County,13,160
2009,Colusa County,8,62
2009,Colusa County,0,0
2009,Colusa County,2,18
2009,Contra Costa County,428,2792
2009,Contra Costa County,897,2653
2009,Contra Costa County,119,928
2009,Contra Costa County,7,179
2009,Contra Costa County,397,3870
2009,Contra Costa County,156,929
2009,Contra Costa County,49,419
2009,Contra Costa County,94,718
2009,Contra Costa County,151,2097
2009,Contra Costa County,104,1486
2009,Contra Costa County,1095,4440
2009,Contra Costa County,287,1319
2009,Contra Costa County,131,2647
2009,Contra Costa County,3,96
2009,Contra Costa County,77,1079
2009,Contra Costa County,25,503
2009,Contra Costa County,12,179
2009,Contra Costa County,14,178
2009,Contra Costa County,39,784
2002,Los Angeles County,2,187
2009,Contra Costa County,19,572
2009,Contra Costa County,46,987
2009,Contra Costa County,13,249
2009,Contra Costa County,3,16
2009,Contra Costa County,71,619
2009,Contra Costa County,0,1089
2009,Del Norte County,77,287
2009,Del Norte County,31,302
2009,Del Norte County,0,54
2009,El Dorado County,312,1862
2009,El Dorado County,65,212
2009,El Dorado County,143,422
2009,El Dorado County,0,0
2009,El Dorado County,0,154
1985,Fresno County,2,16
1986,Fresno County,8,23
1987,Fresno County,3,22
1988,Fresno County,1,20
1989,Fresno County,7,16
1990,Fresno County,3,6
1991,Fresno County,1,27
1992,Fresno County,1,41
1993,Fresno County,1,25
1994,Fresno County,1,11
1995,Fresno County,0,13
1996,Fresno County,0,11
1997,Fresno County,1,12
1998,Fresno County,0,13
1999,Fresno County,3,6
2000,Fresno County,0,9
2001,Fresno County,0,6
2002,Fresno County,0,7
2003,Fresno County,0,4
2004,Fresno County,0,0
2005,Fresno County,0,4
2009,Glenn County,9,117
2009,Glenn County,25,191
2009,Glenn County,19,242
2009,Glenn County,0,0
2009,Glenn County,1,16
2009,Humboldt County,272,1126
2009,Humboldt County,50,655
2009,Humboldt County,148,1395
2009,Humboldt County,0,7
2009,Humboldt County,58,345
2009,Humboldt County,0,23
2009,Humboldt County,9,97
2009,Humboldt County,2,111
2009,Humboldt County,0,0
2009,Humboldt County,2,57
2009,Humboldt County,0,229
2009,Imperial County,252,604
2009,Imperial County,66,999
2009,Imperial County,63,1380
2009,Imperial County,13,32
2009,Imperial County,177,2257
2009,Imperial County,6,117
2009,Imperial County,11,81
2009,Imperial County,1,21
2009,Imperial County,0,29
2009,Imperial County,1,122
2009,Inyo County,60,145
2009,Inyo County,20,109
2009,Inyo County,0,0
2009,Inyo County,0,16
2009,Kern County,2001,10458
2009,Kern County,158,639
2009,Kern County,2099,15605
2009,Kern County,238,1895
2009,Kern County,166,548
2009,Kern County,73,662
2009,Kern County,47,278
2009,Kern County,39,340
2009,Kern County,60,471
2009,Kern County,7,21
2009,Kern County,3,83
2009,Kern County,0,1
2009,Kern County,0,92
2009,Kern County,1,352
2009,Kings County,211,493
2009,Kings County,40,286
2009,Kings County,124,886
2009,Kings County,116,554
2009,Kings County,0,0
2009,Kings County,0,0
2009,Kings County,71,224
2009,Kings County,0,53
2009,Lake County,170,803
2009,Lake County,28,252
2009,Lake County,78,557
2009,Lake County,1,129
2009,Lassen County,26,110
2009,Lassen County,70,230
2009,Lassen County,0,0
2009,Lassen County,0,15
2009,Los Angeles County,6540,18043
2009,Los Angeles County,248,1874
2009,Los Angeles County,115,1633
2009,Los Angeles County,49,288
2009,Los Angeles County,26,89
2009,Los Angeles County,245,1222
2009,Los Angeles County,295,1661
2009,Los Angeles County,186,546
2009,Los Angeles County,558,1843
2009,Los Angeles County,204,829
2009,Los Angeles County,6,181
2009,Los Angeles County,5,61
2009,Los Angeles County,1,95
2009,Los Angeles County,10,23
2003,Los Angeles County,3,346
2009,Los Angeles County,5,142
2009,Los Angeles County,81,1230
2009,Los Angeles County,0,10
2009,Los Angeles County,253,2663
2009,Los Angeles County,74,802
2009,Los Angeles County,190,1020
2009,Los Angeles County,1457,3051
2009,Los Angeles County,169,1691
2009,Los Angeles County,150,500
2009,Los Angeles County,186,1398
2009,Los Angeles County,81,1762
1995,Napa County,15,12
2009,Los Angeles County,27,308
2009,Los Angeles County,326,1559
2009,Los Angeles County,427,3067
2009,Los Angeles County,86,894
2009,Los Angeles County,444,3575
2009,Los Angeles County,80,478
2009,Los Angeles County,716,2810
2009,Los Angeles County,36,719
2009,Los Angeles County,381,1546
2009,Los Angeles County,302,3755
2009,Los Angeles County,58,1279
2009,Los Angeles County,79,225
2009,Los Angeles County,700,2104
2009,Los Angeles County,83,715
2009,Los Angeles County,20,291
2009,Los Angeles County,25,279
2009,Los Angeles County,449,670
2009,Los Angeles County,2,19
2009,Los Angeles County,546,2309
2009,Los Angeles County,83,1405
2009,Los Angeles County,1039,3030
2009,Los Angeles County,22,218
2009,Los Angeles County,366,2117
2009,Los Angeles County,80,671
2009,Los Angeles County,181,614
2009,Los Angeles County,55,697
2009,Los Angeles County,173,490
2009,Los Angeles County,100,380
2009,Los Angeles County,3161,12643
2009,Los Angeles County,24070,94240
2009,Los Angeles County,644,1414
2009,Los Angeles County,59,931
2009,Los Angeles County,151,467
2009,Los Angeles County,107,1068
2009,Los Angeles County,196,1762
2009,Los Angeles County,146,966
2009,Los Angeles County,456,2151
2009,Los Angeles County,818,3598
2009,Los Angeles County,7,96
2009,Los Angeles County,389,1656
2009,Los Angeles County,483,4158
2009,Los Angeles County,215,1375
2009,Los Angeles County,968,4134
2009,Los Angeles County,199,1568
2009,Los Angeles County,2,9
2009,Los Angeles County,14,156
2009,Los Angeles County,246,1085
2009,Los Angeles County,104,789
2009,Los Angeles County,90,382
2009,Los Angeles County,151,557
2009,Los Angeles County,9,157
2009,Los Angeles County,131,1102
2009,Los Angeles County,393,3354
2009,Los Angeles County,10,140
2009,Los Angeles County,53,425
2009,Los Angeles County,150,610
2009,Los Angeles County,566,2571
2009,Los Angeles County,30,470
2009,Los Angeles County,56,456
2009,Los Angeles County,259,2874
2009,Los Angeles County,49,298
2009,Los Angeles County,43,456
2009,Los Angeles County,315,3282
2009,Los Angeles County,337,2105
2009,Los Angeles County,500,2331
2009,Los Angeles County,6,202
2009,Los Angeles County,42,386
2009,Los Angeles County,12,165
2009,Los Angeles County,2,213
2009,Los Angeles County,6,244
2009,Los Angeles County,7,351
2009,Los Angeles County,21,385
2009,Los Angeles County,976,3507
2009,Los Angeles County,60,1130
2009,Los Angeles County,12,369
2009,Madera County,229,1191
2009,Madera County,47,389
2009,Madera County,408,1300
2009,Madera County,0,1
2009,Madera County,1,289
2009,Marin County,121,885
2009,Marin County,0,27
2009,Marin County,17,178
2009,Marin County,41,644
2009,Marin County,7,228
2009,Marin County,103,1088
2009,Marin County,0,19
2009,Marin County,15,256
2009,Marin County,204,1705
2009,Marin County,11,174
2009,Marin County,5,109
2009,Marin County,0,0
2009,Marin County,0,34
2009,Marin County,0,6
2009,Marin County,0,68
2009,Mariposa County,48,278
2009,Mariposa County,0,17
2009,Mendocino County,326,528
2009,Mendocino County,50,201
2009,Mendocino County,117,447
2009,Mendocino County,25,92
2009,Mendocino County,2,25
2009,Mendocino County,0,0
2009,Mendocino County,0,67
2009,Merced County,490,1923
2009,Merced County,138,1338
2009,Merced County,36,109
2009,Merced County,12,167
2009,Merced County,92,393
2009,Merced County,156,1075
2009,Merced County,733,2850
2009,Merced County,0,1
2009,Merced County,1,19
2009,Merced County,0,35
2009,Merced County,0,400
2009,Modoc County,8,64
2009,Modoc County,2,56
2009,Modoc County,0,0
2009,Modoc County,0,0
2009,Mono County,10,76
2009,Mono County,39,329
2009,Mono County,0,3
2009,Monterey County,203,1693
2009,Monterey County,14,116
2009,Monterey County,2,59
2009,Monterey County,34,168
2009,Monterey County,147,360
2009,Monterey County,68,294
2009,Monterey County,188,999
2009,Monterey County,23,449
2009,Monterey County,1133,4966
2009,Monterey County,4,115
2009,Monterey County,167,714
2009,Monterey County,80,313
2009,Monterey County,48,472
2009,Monterey County,0,8
2009,Monterey County,0,0
2009,Monterey County,0,43
2009,Monterey County,6,80
2009,Monterey County,1,355
2009,Napa County,35,367
2009,Napa County,12,109
2009,Napa County,272,1909
2009,Napa County,4,77
2009,Napa County,0,0
1996,Napa County,24,14
2009,Napa County,59,516
2009,Napa County,4,43
2009,Napa County,1,84
2009,Nevada County,165,638
2009,Nevada County,73,467
2009,Nevada County,24,69
2009,Nevada County,0,0
2009,Nevada County,24,217
2009,Nevada County,3,68
2009,Orange County,219,1296
2009,Orange County,1184,7993
2009,Orange County,68,1394
2009,Orange County,247,1982
2009,Orange County,304,3321
2009,Orange County,89,750
2009,Orange County,20,208
2009,Orange County,116,1170
2009,Orange County,526,3824
2009,Orange County,541,3306
2009,Orange County,377,4571
2009,Orange County,86,524
2009,Orange County,200,1236
2009,Orange County,32,278
2009,Orange County,125,2239
2009,Orange County,160,2625
2009,Orange County,94,967
2009,Orange County,69,866
2009,Orange County,63,538
2009,Orange County,1726,6798
2009,Orange County,51,504
2009,Orange County,135,617
2009,Orange County,92,1379
2009,Orange County,2,98
2009,Orange County,265,2331
2009,Orange County,51,967
2009,Orange County,153,2996
2009,Orange County,6,293
2009,Orange County,0,0
2009,Orange County,1,66
2009,Orange County,3,16
2009,Orange County,95,1164
2009,Orange County,47,672
2009,Orange County,48,654
2009,Orange County,39,604
2009,Orange County,109,964
2009,Orange County,10,107
2009,Orange County,23,405
2009,Orange County,37,438
2009,Orange County,13,516
2009,Orange County,3,17
2009,Placer County,315,1951
2009,Placer County,53,284
2009,Placer County,48,415
2009,Placer County,71,1021
2009,Placer County,323,3869
2009,Placer County,0,15
2009,Placer County,4,13
2009,Placer County,2,262
2009,Plumas County,121,311
2009,Plumas County,0,2
2009,Plumas County,0,20
2009,Riverside County,1225,10554
2009,Riverside County,161,570
2009,Riverside County,85,897
2009,Riverside County,69,630
2009,Riverside County,255,1354
2009,Riverside County,326,1511
2009,Riverside County,374,2841
2009,Riverside County,427,2821
2009,Riverside County,54,686
2009,Riverside County,297,2361
2009,Riverside County,188,1883
2009,Riverside County,1535,9590
2009,Riverside County,161,1382
2009,Riverside County,214,3810
2009,Riverside County,3,170
2009,Riverside County,17,604
2009,Riverside County,43,1927
2009,Riverside County,5,11
2009,Riverside County,3,14
2009,Riverside County,203,1221
2009,Riverside County,137,1653
2009,Riverside County,123,1573
2009,Riverside County,921,5958
2009,Riverside County,126,2370
2009,Riverside County,24,169
2009,Riverside County,12,132
2009,Riverside County,118,1509
2009,Riverside County,8,121
2009,Riverside County,87,859
2009,Riverside County,70,1444
2009,Riverside County,7,393
2009,Riverside County,6,66
2012,Sacramento County,3047,12936
2013,Sacramento County,3033,12011
2014,Sacramento County,2978,11283
2015,Sacramento County,3117,11164
1985,Sacramento County,0,4
1986,Sacramento County,3,4
1987,Sacramento County,1,9
1988,Sacramento County,2,3
1989,Sacramento County,1,7
1990,Sacramento County,1,8
1991,Sacramento County,1,27
1992,Sacramento County,2,17
1993,Sacramento County,2,17
1994,Sacramento County,3,14
1995,Sacramento County,1,27
1996,Sacramento County,1,0
1985,Sacramento County,0,7
2009,San Benito County,67,259
2009,San Benito County,179,806
2009,San Benito County,0,0
2009,San Benito County,0,5
2009,San Benito County,0,39
2009,San Bernardino County,1165,5835
2009,San Bernardino County,248,903
2009,San Bernardino County,169,2122
2009,San Bernardino County,222,1702
2009,San Bernardino County,859,4391
2009,San Bernardino County,204,2110
2009,San Bernardino County,37,238
2009,San Bernardino County,732,5146
2009,San Bernardino County,233,2473
2009,San Bernardino County,542,2862
2009,San Bernardino County,1908,9245
2009,San Bernardino County,67,1027
2009,San Bernardino County,783,3939
2009,San Bernardino County,272,797
2009,San Bernardino County,10,145
2009,San Bernardino County,342,3765
2009,San Bernardino County,41,373
2009,San Bernardino County,24,230
