year,geo_name,geo,birthplace_name,birthplace,num_over5,num_over5_moe,num_over5_rca
2016,"California","04000US06","Canada","301",146392.0,3972.65,1.2795
2016,"California","04000US06","Mexico","303",4299689.0,21569.0,3.01441
2016,"California","04000US06","Belize","310",18375.0,1287.73,3.01474
2016,"California","04000US06","Costa Rica","311",12021.0,1157.49,1.11018
2016,"California","04000US06","El Salvador","312",432669.0,8633.43,2.70581
2016,"California","04000US06","Guatemala","313",277104.0,7870.97,2.48511
2016,"California","04000US06","Honduras","314",66542.0,3551.61,0.936941
2016,"California","04000US06","Nicaragua","315",65135.0,3069.97,2.11159
2016,"California","04000US06","Panama","316",13394.0,1132.68,0.738965
2016,"California","04000US06","Antigua & Barbuda","321",401.0,249.505,0.151722
2016,"California","04000US06","Bahamas","323",722.0,247.417,0.163692
2016,"California","04000US06","Barbados","324",1028.0,297.822,0.158055
2016,"California","04000US06","Cuba","327",33741.0,2207.85,0.231864
2016,"California","04000US06","Dominica","328",554.0,279.165,0.150822
2016,"California","04000US06","Dominican Republic","329",6220.0,1030.66,0.0487138
2016,"California","04000US06","Grenada","330",505.0,249.962,0.115951
2016,"California","04000US06","Haiti","332",4770.0,898.731,0.0599904
2016,"California","04000US06","Jamaica","333",15146.0,1366.89,0.170305
2016,"California","04000US06","St. Lucia","339",556.0,261.201,0.210531
2016,"California","04000US06","St. Vincent & the Grenadines","340",460.0,240.759,0.158881
2016,"California","04000US06","Trinidad & Tobago","341",8519.0,1287.73,0.293419
2016,"California","04000US06","West Indies","343",903.0,393.016,0.243738
2016,"California","04000US06","Caribbean- Not Specified","344",1758.0,458.664,0.36224
2016,"California","04000US06","Argentina","360",33501.0,2015.99,1.49453
2016,"California","04000US06","Bolivia","361",9038.0,1345.45,0.935186
2016,"California","04000US06","Brazil","362",40522.0,1927.89,0.902085
2016,"California","04000US06","Chile","363",16231.0,1298.21,1.34534
2016,"California","04000US06","Colombia","364",44435.0,2554.92,0.510011
2016,"California","04000US06","Ecuador","365",23510.0,1730.37,0.444552
2016,"California","04000US06","Guyana","368",4012.0,654.248,0.121953
2016,"California","04000US06","Paraguay","369",2143.0,549.427,0.908333
2016,"California","04000US06","Peru","370",75304.0,3460.94,1.38874
2016,"California","04000US06","Uruguay","372",3102.0,547.149,0.525672
2016,"California","04000US06","Venezuela","373",10370.0,1050.41,0.347253
2016,"California","04000US06","South America","374",1716.0,458.485,0.947258
2016,"California","04000US06","Americas- Not Specified","399",2276.0,574.721,1.18932
2016,"California","04000US06","Algeria","400",4198.0,806.099,1.56966
2016,"California","04000US06","Cameroon","407",2623.0,712.137,0.453809
2016,"California","04000US06","Cape Verde","408",293.0,188.867,0.0584208
2016,"California","04000US06","Congo","412",741.0,469.938,0.303162
2016,"California","04000US06","Egypt","414",38358.0,2793.87,1.71106
2016,"California","04000US06","Ethiopia","416",24104.0,2130.94,0.923282
2016,"California","04000US06","Eritrea","417",6384.0,1289.78,1.4224
2016,"California","04000US06","Gambia","420",171.0,160.753,0.104267
2016,"California","04000US06","Ghana","421",6419.0,1115.89,0.338787
2016,"California","04000US06","Guinea","423",112.0,121.685,0.061542
2016,"California","04000US06","Kenya","427",12514.0,1446.46,0.807063
2016,"California","04000US06","Liberia","429",2505.0,542.293,0.247844
2016,"California","04000US06","Libya","430",2316.0,490.219,1.18006
2016,"California","04000US06","Morocco","436",7502.0,934.216,0.777128
2016,"California","04000US06","Nigeria","440",23600.0,1968.88,0.682476
2016,"California","04000US06","Senegal","444",558.0,215.109,0.183245
2016,"California","04000US06","Sierra Leone","447",2546.0,714.788,0.526434
2016,"California","04000US06","Somalia","448",3157.0,804.23,0.306181
2016,"California","04000US06","South Africa","449",18795.0,1386.94,1.539
2016,"California","04000US06","Sudan","451",3083.0,711.992,0.634389
2016,"California","04000US06","Tanzania","453",1795.0,403.473,0.61535
2016,"California","04000US06","Togo","454",280.0,250.608,0.111298
2016,"California","04000US06","Uganda","457",3383.0,766.928,1.08775
2016,"California","04000US06","Democratic Republic of Congo (Zaire)","459",1661.0,652.081,0.462263
2016,"California","04000US06","Zambia","460",1788.0,458.922,1.09443
2016,"California","04000US06","Zimbabwe","461",2670.0,575.514,1.05034
2016,"California","04000US06","Africa","462",8379.0,1284.84,0.591673
2016,"California","04000US06","Eastern Africa- Not Specified","463",2779.0,625.207,0.64308
2016,"California","04000US06","Northern Africa- Not Specified","464",1452.0,380.874,1.10917
2016,"California","04000US06","Western Africa- Not Specified","467",1983.0,556.521,0.325657
2016,"California","04000US06","Other Africa- Not Specified","468",1718.0,547.417,0.535188
2016,"California","04000US06","Australia","501",22638.0,1421.1,1.84038
2016,"California","04000US06","Fiji","508",32172.0,1891.93,6.17107
2016,"California","04000US06","Marshall Islands","511",1638.0,546.966,0.645624
2016,"California","04000US06","Micronesia","512",823.0,370.111,0.235396
2016,"California","04000US06","New Zealand","515",8330.0,755.238,1.96454
2016,"California","04000US06","Tonga","523",9068.0,1112.19,4.22294
2016,"California","04000US06","Samoa","527",4970.0,837.166,3.01
2016,"California","04000US06","Other US Island Areas, Oceania, Not Specified or at Sea","554",3394.0,673.859,1.87367
2016,"California","04000US06","US Virgin Islands","78",2870.0,644.495,0.36885
