year,geo_name,geo,cip_name,cip,degree_name,degree,grads_total
2015,"California","04000US06","Graphic Design","500409","Bachelor's Degree","5",599
2015,"California","04000US06","Illustration","500410","Bachelor's Degree","5",294
2015,"California","04000US06","Game & Interactive Media Design","500411","Bachelor's Degree","5",431
2015,"California","04000US06","Other Design & Applied Arts","500499","Bachelor's Degree","5",119
2015,"California","04000US06","General Drama & Theater Arts","500501","Bachelor's Degree","5",1125
2015,"California","04000US06","Technical Theatre Design & Technology","500502","Bachelor's Degree","5",18
2015,"California","04000US06","Playwriting & Screenwriting","500504","Bachelor's Degree","5",90
2015,"California","04000US06","Acting","500506","Bachelor's Degree","5",115
2015,"California","04000US06","Musical Theatre","500509","Bachelor's Degree","5",21
2015,"California","04000US06","Costume Design","500510","Bachelor's Degree","5",3
2015,"California","04000US06","Other Dramatic Arts & Stagecraft","500599","Bachelor's Degree","5",5
2015,"California","04000US06","Film, Cinema, & Video Studies","500601","Bachelor's Degree","5",844
2015,"California","04000US06","Cinematography & Film Production","500602","Bachelor's Degree","5",988
2015,"California","04000US06","Photography","500605","Bachelor's Degree","5",290
2015,"California","04000US06","Documentary Production","500607","Bachelor's Degree","5",7
2015,"California","04000US06","Other Film & Photographic Arts","500699","Bachelor's Degree","5",187
2015,"California","04000US06","General Art Studies","500701","Bachelor's Degree","5",2251
2015,"California","04000US06","General Fine Studio Arts","500702","Bachelor's Degree","5",1210
2015,"California","04000US06","Art History, Criticism, & Conservation","500703","Bachelor's Degree","5",445
2015,"California","04000US06","Multimedia","500706","Bachelor's Degree","5",370
2015,"California","04000US06","Painting","500708","Bachelor's Degree","5",58
2015,"California","04000US06","Sculpture","500709","Bachelor's Degree","5",17
2015,"California","04000US06","Printmaking","500710","Bachelor's Degree","5",12
2015,"California","04000US06","Ceramic Arts & Ceramics","500711","Bachelor's Degree","5",2
2015,"California","04000US06","Fiber, Textile, & Weaving Arts","500712","Bachelor's Degree","5",3
2015,"California","04000US06","Metal & Jewelry Arts","500713","Bachelor's Degree","5",15
2015,"California","04000US06","Other Fine Arts & Art Studies","500799","Bachelor's Degree","5",78
2015,"California","04000US06","General Music","500901","Bachelor's Degree","5",829
2015,"California","04000US06","Music History, Literature, & Theory","500902","Bachelor's Degree","5",10
2015,"California","04000US06","General Music Performance","500903","Bachelor's Degree","5",399
2015,"California","04000US06","Music Theory & Composition","500904","Bachelor's Degree","5",34
2015,"California","04000US06","Musicology & Ethnomusicology","500905","Bachelor's Degree","5",20
2015,"California","04000US06","Keyboard Instruments","500907","Bachelor's Degree","5",8
2015,"California","04000US06","Voice & Opera","500908","Bachelor's Degree","5",26
2015,"California","04000US06","Jazz & Jazz Studies","500910","Bachelor's Degree","5",15
2015,"California","04000US06","Stringed Instruments","500911","Bachelor's Degree","5",29
2015,"California","04000US06","Music Pedagogy","500912","Bachelor's Degree","5",9
2015,"California","04000US06","Music Technology","500913","Bachelor's Degree","5",15
2015,"California","04000US06","Brass Instruments","500914","Bachelor's Degree","5",3
2015,"California","04000US06","Woodwind Instruments","500915","Bachelor's Degree","5",8
2015,"California","04000US06","Percussion Instruments","500916","Bachelor's Degree","5",1
2015,"California","04000US06","Other Music","500999","Bachelor's Degree","5",64
2015,"California","04000US06","General Arts, Entertainment, & Media Management","501001","Bachelor's Degree","5",157
2015,"California","04000US06","Music Management","501003","Bachelor's Degree","5",54
2015,"California","04000US06","Theatre Arts Management","501004","Bachelor's Degree","5",4
2015,"California","04000US06","Other Visual & Performing Arts","509999","Bachelor's Degree","5",67
2015,"California","04000US06","General Health Services","510000","Bachelor's Degree","5",2396
2015,"California","04000US06","General Health & Wellness","510001","Bachelor's Degree","5",42
2015,"California","04000US06","General Communication Sciences & Disorders","510201","Bachelor's Degree","5",864
2015,"California","04000US06","Speech-Language Pathology","510203","Bachelor's Degree","5",65
2015,"California","04000US06","Audiology & Speech-Language Pathology","510204","Bachelor's Degree","5",53
2015,"California","04000US06","Dental Hygiene","510602","Bachelor's Degree","5",168
2015,"California","04000US06","Health Care Administration & Management","510701","Bachelor's Degree","5",1417
2015,"California","04000US06","Hospital & Health Care Facilities Management","510702","Bachelor's Degree","5",369
2015,"California","04000US06","Health Information & Medical Records Administration","510706","Bachelor's Degree","5",67
2015,"California","04000US06","Health Management & Clinical Assistant","510711","Bachelor's Degree","5",25
2015,"California","04000US06","Long Term Care Management","510718","Bachelor's Degree","5",17
2015,"California","04000US06","Emergency Medical Technician (EMT Paramedic)","510904","Bachelor's Degree","5",11
2015,"California","04000US06","Radiation Therapist","510907","Bachelor's Degree","5",9
2015,"California","04000US06","Respiratory Care Therapist","510908","Bachelor's Degree","5",48
2015,"California","04000US06","Diagnostic Medical Sonography & Ultrasound Technician","510910","Bachelor's Degree","5",22
2015,"California","04000US06","Radiographer","510911","Bachelor's Degree","5",32
2015,"California","04000US06","Athletic Trainer","510913","Bachelor's Degree","5",140
2015,"California","04000US06","Other Allied Health Diagnostic, Intervention, & Treatment Professions","510999","Bachelor's Degree","5",28
2015,"California","04000US06","Clinical Laboratory Technologist","511005","Bachelor's Degree","5",89
2015,"California","04000US06","Pre-Medical Studies","511102","Bachelor's Degree","5",3
2015,"California","04000US06","Pre-Physical Therapy Studies","511109","Bachelor's Degree","5",1
2015,"California","04000US06","Other Mental, Social Health Services, & Allied Professions ","511599","Bachelor's Degree","5",233
2015,"California","04000US06","Pharmaceutical Sciences","512010","Bachelor's Degree","5",291
2015,"California","04000US06","General Public Health","512201","Bachelor's Degree","5",558
2015,"California","04000US06","Environmental Health","512202","Bachelor's Degree","5",54
2015,"California","04000US06","Health Physics","512205","Bachelor's Degree","5",4
2015,"California","04000US06","Public Health Education & Promotion","512207","Bachelor's Degree","5",53
2015,"California","04000US06","International Public Health","512210","Bachelor's Degree","5",26
2015,"California","04000US06","Health Services Administration","512211","Bachelor's Degree","5",61
2015,"California","04000US06","Behavioral Aspects of Health","512212","Bachelor's Degree","5",93
2015,"California","04000US06","Other Public Health","512299","Bachelor's Degree","5",560
2015,"California","04000US06","Music Therapy","512305","Bachelor's Degree","5",8
2015,"California","04000US06","Occupational Therapy","512306","Bachelor's Degree","5",31
2015,"California","04000US06","Vocational Rehabilitation Counseling","512310","Bachelor's Degree","5",74
2015,"California","04000US06","Kinesiotherapy","512311","Bachelor's Degree","5",5
2015,"California","04000US06","Dietetics","513101","Bachelor's Degree","5",733
2015,"California","04000US06","Acupuncture & Oriental Medicine","513301","Bachelor's Degree","5",10
2015,"California","04000US06","Holistic Health","513306","Bachelor's Degree","5",208
2015,"California","04000US06","Registered Nursing","513801","Bachelor's Degree","5",6734
2015,"California","04000US06","Nursing Administration","513802","Bachelor's Degree","5",58
2015,"California","04000US06","Nursing School","513808","Bachelor's Degree","5",42
2015,"California","04000US06","Other Registered Nursing, Nursing Administration, Nursing Research, & Clinical Nursing","513899","Bachelor's Degree","5",106
2015,"California","04000US06","Licensed Practical & Vocational Nurse Training","513901","Bachelor's Degree","5",19
2015,"California","04000US06","Other Practical Nursing, Vocational Nursing, & Nursing Assistants","513999","Bachelor's Degree","5",7
2015,"California","04000US06","Other Health Professions & Related Clinical Sciences","519999","Bachelor's Degree","5",81
2015,"California","04000US06","General Business","520101","Bachelor's Degree","5",745
2015,"California","04000US06","General Business Administration & Management","520201","Bachelor's Degree","5",24775
2015,"California","04000US06","Logistics, Materials, & Supply Chain Management","520203","Bachelor's Degree","5",94
2015,"California","04000US06","Office Management & Supervision","520204","Bachelor's Degree","5",24
2015,"California","04000US06","Operations Management & Supervision","520205","Bachelor's Degree","5",55
2015,"California","04000US06","Non-Profit, Public, & Organizational Management","520206","Bachelor's Degree","5",4
2015,"California","04000US06","Customer Service Management","520207","Bachelor's Degree","5",40
2015,"California","04000US06","E-Commerce","520208","Bachelor's Degree","5",33
2015,"California","04000US06","Project Management","520211","Bachelor's Degree","5",349
2015,"California","04000US06","Organizational Leadership","520213","Bachelor's Degree","5",625
2015,"California","04000US06","Other Business Administration, Management, & Operations","520299","Bachelor's Degree","5",1755
2015,"California","04000US06","Accounting","520301","Bachelor's Degree","5",1646
2015,"California","04000US06","Accounting & Finance","520304","Bachelor's Degree","5",3
2015,"California","04000US06","Accounting & Business Management","520305","Bachelor's Degree","5",247
2015,"California","04000US06","Business & Corporate Communications","520501","Bachelor's Degree","5",75
2015,"California","04000US06","Business & Managerial Economics","520601","Bachelor's Degree","5",1737
2015,"California","04000US06","Entrepreneurial Studies","520701","Bachelor's Degree","5",202
2015,"California","04000US06","General Finance","520801","Bachelor's Degree","5",1030
2015,"California","04000US06","General Hospitality Management","520901","Bachelor's Degree","5",694
2015,"California","04000US06","Casino Management","520908","Bachelor's Degree","5",1
2015,"California","04000US06","Other Hospitality Administration & Management","520999","Bachelor's Degree","5",102
2015,"California","04000US06","General Human Resources Management & Personnel Administration","521001","Bachelor's Degree","5",532
2015,"California","04000US06","Organizational Behavior Studies","521003","Bachelor's Degree","5",164
2015,"California","04000US06","Labor Studies","521004","Bachelor's Degree","5",11
2015,"California","04000US06","Other Human Resources Management & Services","521099","Bachelor's Degree","5",27
2015,"California","04000US06","International Business, Trade, & Commerce","521101","Bachelor's Degree","5",307
2015,"California","04000US06","General Management Information Systems","521201","Bachelor's Degree","5",302
2015,"California","04000US06","Information Resources Management","521206","Bachelor's Degree","5",37
2015,"California","04000US06","Other Management Information Systems & Services","521299","Bachelor's Degree","5",3
2015,"California","04000US06","Management Science","521301","Bachelor's Degree","5",324
2015,"California","04000US06","Business Statistics","521302","Bachelor's Degree","5",2
2015,"California","04000US06","Actuarial Science","521304","Bachelor's Degree","5",48
2015,"California","04000US06","General Marketing & Marketing Management","521401","Bachelor's Degree","5",937
2015,"California","04000US06","Other Marketing","521499","Bachelor's Degree","5",162
2015,"California","04000US06","Real Estate","521501","Bachelor's Degree","5",67
2015,"California","04000US06","Fashion Merchandising","521902","Bachelor's Degree","5",121
2015,"California","04000US06","Apparel & Accessories Marketing Operations","521904","Bachelor's Degree","5",17
2015,"California","04000US06","Construction Management","522001","Bachelor's Degree","5",41
2015,"California","04000US06","Other Business, Management, Marketing, & Related Support Services","529999","Bachelor's Degree","5",299
2015,"California","04000US06","General History","540101","Bachelor's Degree","5",3175
2015,"California","04000US06","U.S. History","540102","Bachelor's Degree","5",1
2015,"California","04000US06","European History","540103","Bachelor's Degree","5",1
2015,"California","04000US06","Other History","540199","Bachelor's Degree","5",47
